1993-94,1994-01-16T00:00:00Z,QPR,1,Newcastle,2
1993-94,1994-01-22T00:00:00Z,Arsenal,1,Oldham,1
1993-94,1994-01-22T00:00:00Z,Chelsea,1,Aston Villa,1
1993-94,1994-01-22T00:00:00Z,Coventry,0,QPR,1
1993-94,1994-01-22T00:00:00Z,Ipswich,0,Wimbledon,0
1993-94,1994-01-22T00:00:00Z,Liverpool,2,Man City,1
1993-94,1994-01-22T00:00:00Z,Man United,1,Everton,0
1993-94,1994-01-22T00:00:00Z,Newcastle,1,Southampton,2
1993-94,1994-01-22T00:00:00Z,Sheffield Weds,3,Sheffield United,1
1993-94,1994-01-22T00:00:00Z,Swindon,2,Tottenham,1
1993-94,1994-01-23T00:00:00Z,Blackburn,2,Leeds,1
1993-94,1994-01-24T00:00:00Z,West Ham,3,Norwich,3
1993-94,1994-02-02T00:00:00Z,Coventry,1,Ipswich,0
1993-94,1994-02-05T00:00:00Z,Blackburn,3,Wimbledon,0
1993-94,1994-02-05T00:00:00Z,Everton,4,Chelsea,2
1993-94,1994-02-05T00:00:00Z,Man City,2,Ipswich,1
1993-94,1994-02-05T00:00:00Z,Norwich,2,Liverpool,2
1993-94,1994-02-05T00:00:00Z,Oldham,2,Southampton,1
1993-94,1994-02-05T00:00:00Z,QPR,2,Man United,3
1993-94,1994-02-05T00:00:00Z,Swindon,3,Coventry,1
1993-94,1994-02-05T00:00:00Z,Tottenham,1,Sheffield Weds,3
1993-94,1994-02-06T00:00:00Z,Aston Villa,1,Leeds,0
1993-94,1994-02-12T00:00:00Z,Aston Villa,5,Swindon,0
1993-94,1994-02-12T00:00:00Z,Everton,0,Ipswich,0
1993-94,1994-02-12T00:00:00Z,Man City,0,West Ham,0
1993-94,1994-02-12T00:00:00Z,Oldham,2,Chelsea,1
1993-94,1994-02-12T00:00:00Z,Sheffield United,0,Coventry,0
1993-94,1994-02-12T00:00:00Z,Tottenham,0,Blackburn,2
1993-94,1994-02-12T00:00:00Z,Wimbledon,4,Newcastle,2
1993-94,1994-02-13T00:00:00Z,Norwich,1,Arsenal,1
1993-94,1994-02-14T00:00:00Z,Southampton,4,Liverpool,2
1993-94,1994-02-19T00:00:00Z,Blackburn,1,Newcastle,0
1993-94,1994-02-19T00:00:00Z,Coventry,4,Man City,0
1993-94,1994-02-19T00:00:00Z,Everton,1,Arsenal,1
1993-94,1994-02-19T00:00:00Z,Leeds,2,Liverpool,0
1993-94,1994-02-19T00:00:00Z,Swindon,3,Norwich,3
1993-94,1994-02-22T00:00:00Z,Aston Villa,0,Man City,0
1993-94,1994-02-22T00:00:00Z,Norwich,2,Blackburn,2
1993-94,1994-02-23T00:00:00Z,Newcastle,4,Coventry,0
1993-94,1994-02-26T00:00:00Z,Arsenal,1,Blackburn,0
1993-94,1994-02-26T00:00:00Z,Ipswich,3,Sheffield United,2
1993-94,1994-02-26T00:00:00Z,Liverpool,1,Coventry,0
1993-94,1994-02-26T00:00:00Z,Man City,2,Swindon,1
1993-94,1994-02-26T00:00:00Z,Norwich,1,Sheffield Weds,1
1993-94,1994-02-26T00:00:00Z,Southampton,1,Wimbledon,0
1993-94,1994-02-26T00:00:00Z,West Ham,2,Man United,2
1993-94,1994-02-27T00:00:00Z,Chelsea,4,Tottenham,3
1993-94,1994-02-28T00:00:00Z,Oldham,1,Leeds,1
1993-94,1994-03-02T00:00:00Z,Tottenham,1,Aston Villa,1
1993-94,1994-03-05T00:00:00Z,Blackburn,2,Liverpool,0
1993-94,1994-03-05T00:00:00Z,Everton,2,Oldham,1
1993-94,1994-03-05T00:00:00Z,Ipswich,1,Arsenal,5
1993-94,1994-03-05T00:00:00Z,Leeds,0,Southampton,0
1993-94,1994-03-05T00:00:00Z,Man United,0,Chelsea,1
1993-94,1994-03-05T00:00:00Z,QPR,1,Man City,1
1993-94,1994-03-05T00:00:00Z,Sheffield Weds,0,Newcastle,1
1993-94,1994-03-05T00:00:00Z,Swindon,1,West Ham,1
1993-94,1994-03-05T00:00:00Z,Tottenham,2,Sheffield United,2
1993-94,1994-03-05T00:00:00Z,Wimbledon,3,Norwich,1
1993-94,1994-03-06T00:00:00Z,Coventry,0,Aston Villa,1
1993-94,1994-03-12T00:00:00Z,Aston Villa,0,Ipswich,1
1993-94,1994-03-12T00:00:00Z,Man City,0,Wimbledon,1
1993-94,1994-03-12T00:00:00Z,Newcastle,7,Swindon,1
1993-94,1994-03-12T00:00:00Z,Norwich,3,QPR,4
1993-94,1994-03-12T00:00:00Z,Southampton,1,Sheffield Weds,1
1993-94,1994-03-13T00:00:00Z,Liverpool,2,Everton,1
1993-94,1994-03-13T00:00:00Z,Sheffield United,2,Leeds,2
1993-94,1994-03-16T00:00:00Z,Chelsea,2,Wimbledon,0
1993-94,1994-03-16T00:00:00Z,Leeds,2,Aston Villa,0
1993-94,1994-03-16T00:00:00Z,Man United,5,Sheffield Weds,0
1993-94,1994-03-16T00:00:00Z,Sheffield United,1,QPR,1
1993-94,1994-03-19T00:00:00Z,Aston Villa,1,Oldham,2
1993-94,1994-03-19T00:00:00Z,Leeds,1,Coventry,0
1993-94,1994-03-19T00:00:00Z,Liverpool,2,Chelsea,1
1993-94,1994-03-19T00:00:00Z,Man City,0,Sheffield United,0
1993-94,1994-03-19T00:00:00Z,QPR,1,Wimbledon,0
1993-94,1994-03-19T00:00:00Z,Southampton,0,Arsenal,4
1993-94,1994-03-19T00:00:00Z,Swindon,2,Man United,2
1993-94,1994-03-19T00:00:00Z,Tottenham,1,Ipswich,1
1993-94,1994-03-19T00:00:00Z,West Ham,2,Newcastle,4
1993-94,1994-03-20T00:00:00Z,Sheffield Weds,1,Blackburn,2
1993-94,1994-03-21T00:00:00Z,Norwich,3,Everton,0
1993-94,1994-03-22T00:00:00Z,Arsenal,2,Man United,2
1993-94,1994-03-22T00:00:00Z,Newcastle,2,Ipswich,0
1993-94,1994-03-26T00:00:00Z,Arsenal,1,Liverpool,0
1993-94,1994-03-26T00:00:00Z,Blackburn,3,Swindon,1
1993-94,1994-03-26T00:00:00Z,Chelsea,2,West Ham,0
1993-94,1994-03-26T00:00:00Z,Coventry,2,Norwich,1
1993-94,1994-03-26T00:00:00Z,Everton,0,Tottenham,1
1993-94,1994-03-26T00:00:00Z,Ipswich,1,QPR,3
1993-94,1994-03-26T00:00:00Z,Oldham,0,Man City,0
1993-94,1994-03-26T00:00:00Z,Sheffield United,0,Southampton,0
1993-94,1994-03-27T00:00:00Z,Wimbledon,1,Leeds,0
1993-94,1994-03-28T00:00:00Z,Sheffield United,3,West Ham,2
1993-94,1994-03-29T00:00:00Z,Ipswich,2,Man City,2
1993-94,1994-03-29T00:00:00Z,Newcastle,3,Norwich,0
1993-94,1994-03-29T00:00:00Z,Wimbledon,4,Blackburn,1
1993-94,1994-03-30T00:00:00Z,Aston Villa,0,Everton,0
1993-94,1994-03-30T00:00:00Z,Man United,1,Liverpool,0
1993-94,1994-03-30T00:00:00Z,Sheffield Weds,3,Chelsea,1
1993-94,1994-03-30T00:00:00Z,Southampton,1,Oldham,3
1993-94,1994-04-01T00:00:00Z,Leeds,1,Newcastle,1
1993-94,1994-04-02T00:00:00Z,Arsenal,1,Swindon,1
1993-94,1994-04-02T00:00:00Z,Blackburn,2,Man United,0
1993-94,1994-04-02T00:00:00Z,Chelsea,2,Southampton,0
1993-94,1994-04-02T00:00:00Z,Coventry,1,Wimbledon,2
1993-94,1994-04-02T00:00:00Z,Liverpool,1,Sheffield United,2
1993-94,1994-04-02T00:00:00Z,Man City,3,Aston Villa,0
1993-94,1994-04-02T00:00:00Z,Norwich,1,Tottenham,2
1993-94,1994-04-02T00:00:00Z,Oldham,4,QPR,1
1993-94,1994-04-02T00:00:00Z,Sheffield Weds,5,Everton,1
1993-94,1994-04-02T00:00:00Z,West Ham,2,Ipswich,1
1993-94,1994-04-04T00:00:00Z,Aston Villa,0,Norwich,0
1993-94,1994-04-04T00:00:00Z,Everton,0,Blackburn,3
1993-94,1994-04-04T00:00:00Z,Ipswich,0,Coventry,2
1993-94,1994-04-04T00:00:00Z,Man United,3,Oldham,2
1993-94,1994-04-04T00:00:00Z,Newcastle,0,Chelsea,0
1993-94,1994-04-04T00:00:00Z,QPR,0,Leeds,4
1993-94,1994-04-04T00:00:00Z,Sheffield United,1,Arsenal,1
1993-94,1994-04-04T00:00:00Z,Southampton,0,Man City,1
1993-94,1994-04-04T00:00:00Z,Swindon,0,Sheffield Weds,1
1993-94,1994-04-04T00:00:00Z,Tottenham,1,West Ham,4
1993-94,1994-04-04T00:00:00Z,Wimbledon,1,Liverpool,1
